merchantidentifier,dateclosedforfraud,Flag_for_data_with_fraud_outcomes
41339551,,1
43682451,,1
43682467,,1
43681147,,1
41350869,,1
39851961,,1
39802593,,1
41351811,,1
41341943,,1
41342799,,1
41342835,,1
41342851,,1
41353707,,1
41343543,,1
41354199,,1
41356279,,1
41344731,,1
43682649,,1
41345143,,1
43683295,,1
41346561,,1
43682169,,1
41346711,,1
43685503,,1
41347671,,1
43686063,,1
41359285,,1
43684233,,1
41348161,,1
43684379,,1
41359335,,1
41348641,,1
43684613,,1
41348723,,1
43684925,,1
41350239,,1
43685093,,1
41353343,,1
43686541,,1
41353495,,1
43685457,,1
41354663,,1
43686875,,1
41315807,,1
41357851,,1
43686031,,1
43687057,,1
43687499,,1
41358441,,1
43686079,2014-04-07,1
41359185,,1
43686297,,1
43688475,,1
41359617,,1
41318877,,1
43688209,,1
43688573,,1
41360357,,1
41363261,,1
41363359,,1
43688901,,1
41322555,,1
43689001,,1
40682303,,1
43689679,,1
43690651,,1
41323561,,1
43689797,,1
41323645,,1
43688787,,1
41324963,,1
43691989,,1
41327407,,1
41328991,,1
43690089,,1
41331069,,1
41331283,,1
43692235,,1
41332637,,1
41226209,,1
43689235,,1
41226557,,1
43689761,,1
41226689,,1
43691541,,1
41336529,,1
41336727,,1
43691459,,1
41229231,,1
43691577,,1
41230433,,1
43691609,,1
41339915,,1
41233319,,1
43691839,2014-07-22,1
41341199,,1
43691875,,1
41343247,,1
43695917,,1
43696013,,1
43693657,,1
43693985,,1
43694179,,1
43696477,,1
43694725,,1
43694777,,1
43695105,,1
43695981,,1
43679729,,1
43695851,,1
34329843,,1
34330913,,1
34105127,,1
34105873,,1
34110175,,1
34112073,,1
34333207,,1
34336193,,1
34337167,,1
34338537,,1
34339497,,1
34508023,,1
34508685,,1
34509065,,1
34621695,,1
34509247,,1
34622913,,1
41344169,,1
43679829,,1
41001331,,1
43696393,,1
41268019,,1
41268863,,1
43696955,,1
41269341,,1
41269493,,1
41269691,,1
43697253,,1
41271537,,1
43697055,,1
41273153,,1
43679679,,1
41274389,,1
43680157,,1
41274869,,1
43681877,,1
41275529,,1
43681907,,1
41276635,,1
43682435,,1
43680585,,1
41279209,,1
43681497,2014-01-25,1
43682945,,1
41280659,,1
41281355,,1
43684697,,1
41282143,,1
41284967,,1
43684993,2014-02-01,1
41286171,,1
43685305,,1
43685769,,1
41286963,,1
43686577,,1
41287047,,1
43688141,,1
41287823,,1
41288167,,1
43688225,,1
41289491,,1
43688673,,1
41291021,,1
43688803,,1
41291073,,1
41291369,,1
41292209,,1
43679615,,1
43681461,,1
41292673,,1
43683097,,1
41294007,,1
43684165,,1
41294273,,1
43684281,,1
41192005,,1
43684629,,1
41295049,,1
43685785,,1
41193213,,1
43686823,,1
41295923,,1
43687089,,1
41194001,,1
43687301,,1
43685207,,1
41298431,,1
41194167,,1
41300495,,1
43685671,,1
41195755,,1
43697483,,1
41301881,,1
43697913,,1
43698421,,1
43700155,,1
43699035,,1
43699859,,1
41302969,,1
43700005,,1
43700963,,1
41303381,,1
43701739,,1
41303745,,1
34510099,,1
41303959,,1
41305147,,1
34510381,,1
43702283,,1
41305445,,1
43703985,,1
43688689,2014-03-04,1
41306087,,1
43704033,,1
41306467,,1
43704231,,1
43696507,,1
41309239,,1
43696721,,1
34343191,,1
41312753,,1
41313067,,1
41314865,,1
43680039,,1
41315343,,1
41315495,,1
41316531,,1
43697101,,1
41317755,,1
43680289,,1
41317803,,1
43822833,,1
41321633,,1
43483543,,1
41321665,,1
43485523,,1
41322107,,1
43486249,,1
41322191,,1
43487025,,1
43488495,2015-06-18,1
41322983,,1
41323347,,1
41323479,,1
43489119,,1
43489635,,1
41324219,,1
41325973,,1
43490291,,1
41326199,,1
43492171,,1
41328313,,1
43493161,,1
43758185,,1
41330475,,1
43758847,,1
43759903,,1
43762245,,1
41331943,2013-12-26,1
41333497,,1
41334399,,1
41334483,,1
41336977,,1
41339155,,1
41339255,,1
41339683,,1
41340059,,1
41342355,,1
41342403,,1
41345639,,1
41346249,,1
41350555,,1
41350687,,1
41351711,,1
41352171,,1
41353823,,1
41354267,,1
41354563,,1
41354631,,1
41355095,,1
41356361,,1
43762443,,1
43762693,,1
41357289,2014-11-17,1
43763781,,1
41358639,2013-08-02,1
41359237,,1
43764323,,1
43764621,,1
43767559,,1
41360405,,1
41362155,,1
43768299,,1
43768435,,1
43768847,,1
43768929,,1
43768961,,1
41362865,,1
43769493,,1
41363459,,1
43769789,,1
43773451,,1
41366595,,1
43773467,2014-02-03,1
43774753,,1
41367767,,1
43775529,,1
41368143,,1
43775711,,1
41370091,,1
43777063,,1
41371511,2014-01-28,1
43493245,,1
41372565,,1
41375357,2013-10-28,1
43493905,,1
43494069,,1
41376921,,1
41377271,,1
43494745,,1
43495109,,1
41377337,,1
43495673,,1
41377733,,1
43496497,,1
41381313,,1
43498309,,1
41381793,,1
43499055,,1
43499831,,1
41382087,,1
43500457,,1
41382617,,1
43500619,,1
43500769,,1
41382815,,1
41385389,,1
43504267,,1
41386609,,1
43504897,,1
41387103,,1
41387369,,1
41389001,,1
43507851,,1
41389515,,1
43778417,,1
41390089,,1
43779871,,1
41391015,,1
43780361,,1
41393887,,1
43782143,,1
41394445,,1
43782873,,1
43510157,,1
43510303,,1
41394777,,1
43511065,,1
41395387,,1
43511877,,1
43512565,,1
41397779,,1
43513821,,1
43515489,,1
43515967,,1
43516261,,1
41399379,,1
43517683,,1
41402725,,1
43519515,,1
41404493,,1
41405383,,1
43521527,,1
40035139,,1
40035373,,1
43782955,,1
40104393,,1
43783451,,1
40035603,,1
40036443,,1
43784951,,1
43785431,,1
43786749,,1
43522649,,1
43524697,,1
43525473,,1
43526145,,1
41406175,,1
41407379,,1
41407415,,1
41410051,,1
41410513,,1
41412343,,1
41413337,,1
41414673,,1
40038059,,1
40038505,,1
40040455,,1
40043523,,1
40044281,,1
40044463,,1
40045935,,1
40047599,,1
40049349,,1
39189819,,1
41416601,,1
39193069,,1
39227173,,1
43528043,,1
41416835,,1
43528339,,1
41417777,,1
43786963,,1
43787593,,1
41419143,,1
43788465,,1
42925815,,1
43028655,,1
42926737,2013-12-12,1
43168577,,1
43156479,,1
43029217,,1
43157885,,1
43169469,,1
43158063,,1
43170107,,1
43356297,,1
43034047,,1
43357119,,1
43352299,,1
43352435,,1
43352731,,1
43034625,,1
43353195,,1
43175277,,1
43035203,,1
43036011,,1
43353227,,1
43036177,,1
43203025,,1
43355405,,1
43176345,,1
43203489,,1
43036225,,1
43353789,,1
43036277,,1
43037449,,1
43355519,,1
43037563,,1
43203753,,1
43181249,,1
43182021,,1
43038569,,1
43182401,,1
43354629,,1
43183343,,1
43355951,,1
43356063,,1
43357401,,1
43039429,,1
43183775,,1
43357485,,1
43358937,,1
43039777,,1
43039877,,1
43175657,,1
43185177,,1
43355489,,1
42810887,,1
43359829,,1
43040285,,1
43206323,,1
43186497,,1
43360319,,1
43213685,,1
43356791,,1
43187173,,1
43360007,,1
43206937,,1
43360669,,1
43360273,,1
43361179,,1
43356957,,1
43360981,,1
43207943,,1
43357551,,1
43208221,,1
43357833,,1
43363477,,1
43358391,,1
43364035,,1
43364067,,1
40052615,2013-10-25,1
40045603,,1
40045885,,1
40046047,,1
40046625,2013-09-13,1
40024515,,1
40047979,,1
40026115,2014-01-13,1
40048657,,1
40026527,,1
40026695,,1
40026709,,1
40049085,,1
40050089,,1
40050469,,1
40051327,,1
40051593,,1
42812189,,1
43187289,,1
43040831,,1
42812767,,1
43188821,,1
43359199,,1
43041903,,1
43364909,,1
42813179,,1
43365139,,1
43190075,,1
43364281,,1
43190851,,1
43359267,,1
42813893,,1
42814055,,1
42814517,,1
43191559,,1
43191659,,1
43365389,,1
43192831,,1
43193143,,1
43211125,,1
43360403,,1
43193607,,1
43365753,,1
43211755,,1
42815243,,1
43212247,,1
43194759,,1
42815377,,1
43366823,,1
43045155,2014-01-24,1
43365951,,1
43366063,,1
42815539,,1
43361247,,1
42815691,,1
43367353,,1
42815789,,1
42816697,,1
43367781,,1
43196459,,1
42816811,,1
43366411,,1
43198439,,1
42818693,,1
43361659,,1
43366641,,1
43213355,,1
42818791,,1
43361991,,1
42818989,,1
43368109,,1
42819385,,1
43200565,,1
43047481,,1
43201805,,1
43047563,,1
43201889,,1
42820293,,1
43366791,,1
43362351,,1
43362399,,1
43202051,,1
43367089,,1
42821333,,1
43362533,,1
43368505,,1
43048303,,1
43202895,,1
42822487,,1
42822637,,1
43203321,,1
43368557,,1
42823115,,1
43363309,2014-01-11,1
43215715,,1
43204145,,1
43370567,,1
43204459,,1
43364759,2013-11-12,1
43049543,,1
43371031,,1
42825773,,1
43216737,,1
43369679,,1
42826447,,1
43372381,,1
43205635,,1
43372547,,1
42827983,,1
43205931,,1
43206141,,1
43372631,,1
43206177,,1
43369943,,1
43367021,,1
42829337,,1
42829469,,1
43207267,,1
42829567,,1
43207515,2014-01-09,1
42829931,,1
43373027,,1
42830107,,1
43053981,,1
43219311,,1
43054159,,1
43207995,,1
43367535,,1
43054493,,1
43370865,,1
42831035,,1
43373657,,1
43220729,2014-03-03,1
43208387,2014-03-18,1
43371525,,1
43373787,,1
43371921,,1
43371957,,1
43371197,,1
43221209,,1
43221521,,1
43371261,,1
43221589,,1
43373277,,1
43373439,,1
43374975,,1
43222231,,1
43373475,,1
43373689,,1
37836583,,1
37836947,,1
37837459,,1
37839985,,1
37841289,,1
37841569,,1
37843055,,1
37844701,,1
37846057,,1
37851337,,1
37853037,,1
37853995,,1
37856285,,1
37858447,,1
43056421,,1
43208699,,1
43374611,,1
42833395,,1
43222595,,1
42833443,,1
43374741,,1
43208767,,1
43209115,,1
43209179,,1
43058021,,1
43375319,2013-11-30,1
43375553,,1
43375981,2014-02-26,1
42835521,,1
43377815,,1
43209725,,1
42837289,,1
43377863,,1
43224127,,1
43210001,,1
43378123,,1
43210037,,1
43377019,,1
43210283,,1
43059839,,1
43377087,,1
43374461,,1
43059921,,1
43377253,,1
42837799,,1
43375471,,1
43210449,,1
42837917,,1
43375917,,1
43377929,,1
42838159,,1
43225665,,1
43210563,,1
43377997,,1
43376341,,1
43210813,,1
43226123,,1
43378175,,1
42839253,,1
43211787,,1
43211855,,1
42839483,,1
43061621,,1
42840041,,1
42840489,,1
42840571,,1
42841347,,1
42830587,,1
42830603,,1
42914377,,1
42833015,,1
42833739,,1
42834861,,1
42835605,,1
42837221,,1
42837471,,1
42837699,,1
43099491,,1
43100497,,1
43101105,,1
43101121,,1
43101965,,1
43102889,,1
43103997,,1
43104753,,1
43106219,,1
43106287,,1
43106733,,1
43107459,,1
43108267,,1
43108829,,1
42917977,,1
42918203,,1
43226801,,1
42918219,,1
43377731,,1
43378357,,1
43379051,,1
43379117,,1
43380781,,1
43380385,,1
43381443,,1
43381509,,1
43382085,,1
43230645,,1
43382531,,1
43382235,,1
43382729,,1
43383109,,1
43383027,,1
43230925,,1
43383241,,1
43383059,,1
43231489,,1
43231801,,1
43232677,,1
43383605,,1
43381161,,1
43234375,,1
43381327,,1
43382481,,1
43382579,,1
43384725,,1
43383505,,1
43383673,,1
43237163,,1
43383953,,1
43383985,,1
43516161,,1
43523675,,1
43524597,,1
43523691,,1
43517203,,1
43525389,,1
43111865,,1
43517219,,1
43112193,,1
43112719,,1
43525457,,1
43112969,,1
43525737,,1
43113135,,1
43115559,2013-10-23,1
43117309,,1
42922695,,1
42922991,,1
42923091,,1
42923933,,1
43117789,,1
43119503,,1
43119885,,1
42839649,,1
42839681,,1
42839961,,1
42840899,,1
42925633,,1
42926009,,1
42926093,,1
42926489,,1
42927035,,1
42927743,,1
42841463,,1
42844465,,1
42845323,,1
42846709,,1
42847221,,1
42848757,,1
42852517,,1
42852945,,1
42853259,,1
43122819,,1
43123099,,1
43123417,,1
43124455,,1
42930993,,1
43124669,,1
43126747,,1
43127999,,1
42853425,,1
42855373,,1
42855421,,1
42855603,,1
42855899,,1
42858521,,1
42858557,,1
42860981,2014-04-11,1
43525503,,1
43128513,,1
43526443,,1
43129571,,1
43526609,,1
43131101,,1
43527865,,1
43131299,,1
43132753,,1
43133067,,1
43529069,,1
43133363,,1
43529135,,1
43133645,,1
43528407,,1
43529897,,1
43133811,,1
43133859,,1
43134271,,1
43134353,,1
43503297,,1
43503411,,1
43531973,,1
43135113,,1
43135495,,1
43503839,,1
43506279,,1
43506939,,1
43137109,,1
43507173,,1
43137141,,1
43342005,,1
43138777,,1
43342171,,1
43140227,,1
42931785,,1
43342683,,1
43519151,,1
42934307,,1
43519183,,1
42862467,,1
43521033,,1
40810623,,1
42862565,,1
40812785,,1
42865687,,1
43522879,,1
42935085,,1
42866973,,1
43523061,,1
43523097,,1
42937313,,1
42868673,,1
42868755,,1
43468065,,1
43342765,,1
42869251,,1
42869531,,1
43342781,,1
43468231,,1
43468809,,1
43469303,,1
42869943,,1
42871723,,1
42871839,,1
42873277,,1
42873657,,1
42937595,,1
42938997,,1
42939493,,1
42940697,,1
42942739,,1
42943021,,1
42944043,,1
42944277,,1
42946601,,1
42946735,,1
42948581,,1
43469455,,1
42948997,,1
42949757,,1
43469601,,1
42951039,,1
43469735,,1
42952971,,1
43470059,,1
43470125,,1
42689581,,1
42690981,,1
42691147,,1
42691345,,1
42692435,,1
42919343,,1
42919443,,1
42919577,,1
42919905,,1
42920199,,1
42920959,,1
42922975,,1
42924061,,1
42924575,,1
42925087,,1
42925517,,1
42925533,,1
42926951,,1
42927711,,1
42560119,,1
42561707,,1
42694315,,1
42695587,,1
42696723,,1
42698391,,1
42927895,,1
43065451,,1
43065581,2014-08-07,1
43065929,,1
43066885,,1
43067415,,1
43069359,,1
43069693,,1
43070711,,1
41001727,,1
40998629,,1
41001759,,1
40998925,,1
40998727,,1
40999093,,1
41002583,,1
40999737,,1
41003359,,1
40999503,,1
41001977,,1
41006065,,1
43073385,,1
43073437,,1
43074193,,1
43074339,,1
43074871,,1
41006263,,1
43075283,,1
43076189,,1
41000519,,1
43076751,,1
41006497,,1
43078019,,1
41007039,,1
43078253,,1
43327737,,1
43158723,,1
43082459,,1
43158739,,1
43330107,,1
43084209,,1
43084423,,1
43084719,,1
43086601,,1
43091023,2015-12-18,1
43091637,,1
42967891,,1
43091669,,1
42968199,,1
43092477,,1
42968365,,1
43092493,,1
37824521,,1
42968663,,1
43092789,,1
37825267,,1
43093665,,1
37825729,,1
43094175,,1
43094405,,1
42663329,,1
42969439,,1
42663543,,1
43095315,,1
42663559,,1
43095811,,1
42970905,,1
43096187,,1
42971667,,1
43098199,,1
43100595,,1
43101221,,1
43101851,,1
42974585,,1
43103483,,1
42974669,,1
42974799,,1
42976237,,1
43104025,,1
42976285,,1
43104837,,1
43104967,,1
43105281,,1
42977029,,1
43107047,,1
43107443,,1
43107875,,1
43108037,,1
42977987,,1
42978133,,1
43109109,,1
43109125,,1
42978415,,1
43109557,,1
43109605,,1
43109703,,1
43109871,,1
43109901,,1
43110989,,1
43111963,,1
41004235,,1
42670785,,1
41002453,,1
41002765,,1
41007355,,1
42631681,,1
41003823,,1
42673261,,1
41004679,,1
42632041,,1
42981073,,1
43330123,,1
42981833,,1
43159369,,1
43116815,,1
43331697,,1
42982787,,1
43117127,,1
42984799,,1
43160059,,1
43117623,,1
43333443,,1
43118447,,1
43333823,,1
42985081,,1
43160505,,1
43121005,,1
43160689,,1
43334729,,1
43337121,,1
43337917,,1
43121171,,1
43163991,,1
42988117,,1
43164201,,1
42988249,,1
43165639,,1
42802587,,1
43340603,,1
43124637,,1
43166711,,1
42989321,,1
43166843,,1
43341149,,1
42803281,,1
43341249,,1
43167009,2015-12-18,1
42990425,,1
43341363,,1
43126055,,1
42807557,,1
43343197,,1
43344085,,1
42991383,,1
43170457,,1
43126847,,1
43345241,,1
42991565,,1
43127691,,1
43129093,,1
42992687,,1
43170853,,1
43170999,,1
43345855,2014-03-14,1
42993331,,1
43171727,,1
43172021,,1
43345871,,1
43173693,,1
42994057,,1
43347569,,1
42994255,,1
43348111,,1
42810095,,1
43348227,,1
43176511,,1
42994881,,1
43348821,,1
43349815,,1
43180519,,1
42995113,,1
43130127,,1
43350105,,1
43130325,,1
43180769,,1
42996317,,1
43181281,,1
42996433,,1
43172089,,1
43182437,,1
42997589,,1
43182979,,1
43132305,,1
43183213,,1
42998115,,1
42998429,,1
43133843,,1
42998991,,1
43183297,,1
43134021,,1
43183541,,1
43000091,,1
43000319,,1
43000933,,1
43002019,,1
43002071,,1
43003325,,1
43136531,,1
43004431,,1
43005009,,1
43137011,,1
43005519,,1
43006973,,1
43007353,,1
43007765,,1
43009365,,1
37829575,,1
37832045,,1
37833201,,1
41006215,,1
41005125,,1
41005937,,1
41007751,,1
41008675,2014-06-23,1
41006543,,1
41007173,,1
41007981,,1
41007487,,1
41008805,,1
41010537,,1
41008857,,1
41010883,,1
41010835,,1
43183693,,1
43185011,,1
43141779,,1
43011145,,1
43185095,,1
43143859,,1
43185953,,1
43012037,,1
43145541,,1
43145641,,1
43013177,,1
43146069,,1
43014725,,1
43146829,,1
43148065,,1
43148131,,1
43016159,,1
43149371,,1
43149669,,1
43150109,,1
43018619,,1
43154763,,1
43065285,,1
43066373,,1
43066503,,1
43066785,,1
43066899,,1
43067035,,1
43067925,,1
43068485,,1
42744495,,1
42744625,,1
42745535,,1
42745947,,1
42745963,,1
42747183,,1
42747267,,1
42747861,,1
42747959,,1
42748699,,1
42754857,,1
42754955,,1
42756555,,1
42756587,,1
42757117,,1
41011179,,1
41011361,,1
41011527,,1
41009087,,1
41010105,,1
41011397,,1
41011991,,1
41011461,,1
41010933,,1
41011627,2013-08-26,1
41013441,,1
41013127,,1
41014895,,1
41013159,,1
41013243,,1
41015489,,1
41014513,,1
41015587,2013-12-20,1
41015885,,1
41015951,,1
41016015,,1
41015701,,1
41016723,,1
41016775,,1
41018059,,1
41016957,,1
41018819,,1
41018241,,1
40671349,,1
40671381,2013-08-02,1
39701779,,1
39700477,,1
39702619,,1
39702837,,1
40925717,,1
40928257,,1
40929247,,1
40930615,,1
41123201,,1
41123367,2014-04-22,1
41125363,,1
41126155,,1
41126931,,1
37835415,,1
37835711,,1
37839589,,1
37840497,2013-07-02,1
37844275,,1
37845133,,1
37845447,,1
37845811,,1
40933105,,1
41130145,,1
40934341,,1
40934477,,1
40936223,,1
40937233,,1
40938551,,1
40939775,,1
40941011,,1
41202365,,1
41202615,,1
41203755,,1
41205501,,1
41207863,,1
41251753,2013-09-04,1
41252775,,1
41253255,,1
37845977,,1
37846021,,1
37847063,,1
37848135,,1
38150911,,1
38152263,,1
38153023,,1
38153303,,1
38153933,2013-11-12,1
37959545,,1
37960103,,1
37961839,,1
37972217,,1
37972597,,1
38156223,,1
38066265,,1
38066727,,1
38066993,,1
38067587,,1
38007145,,1
38007957,,1
38008547,,1
38011765,,1
38011963,,1
38013959,,1
38015893,2013-09-23,1
38017575,,1
38019571,,1
38019785,,1
38051465,,1
38054929,,1
38055127,,1
38068677,,1
38070701,,1
39704931,,1
39704583,,1
39704781,,1
39705693,,1
39705113,,1
39385723,,1
39387375,,1
39387423,,1
39387673,,1
39391199,,1
39661783,,1
39661917,,1
39660131,,1
39664207,2013-07-08,1
39664321,,1
39662325,,1
39663101,,1
39664785,,1
39664853,,1
39665133,,1
39666833,,1
39668729,,1
39671171,,1
39358743,,1
39359671,,1
39359769,,1
39360693,,1
39391943,,1
39361499,,1
39362277,,1
39392121,,1
39673365,,1
39681385,,1
39681583,,1
38070951,,1
38071909,,1
38021255,,1
38021353,,1
38021535,,1
38022193,,1
38022985,,1
38024637,,1
38026383,,1
37975369,2013-07-08,1
37976673,,1
37977167,,1
38056727,,1
37977745,,1
37977995,,1
38056743,,1
38056895,,1
41254125,,1
41254225,,1
41256355,,1
41256537,,1
41256569,,1
41264375,,1
41265531,,1
41266173,,1
41266653,,1
41267215,,1
41269623,,1
41270627,,1
41271257,,1
41274853,,1
41275217,,1
41277775,,1
41279375,,1
39675279,,1
39676961,,1
39664571,,1
39679357,,1
39665035,,1
39665067,,1
39682209,,1
39683663,,1
39686451,,1
39688249,,1
39688281,,1
39692489,,1
39693051,,1
39694733,,1
39695229,,1
39695707,,1
39695775,,1
39697953,,1
39698247,,1
39699783,,1
39702519,,1
39318681,,1
39323171,,1
43872759,,1
